reference_id,recieved_at,university,caller_name,outcome_1,remark,campaign_id
440698,2024-03-25 15:05:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
433421,2024-03-25 15:07:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
440316,2024-03-25 15:10:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
421991,2024-03-25 15:13:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
432051,2024-03-25 15:15:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
428896,2024-03-25 15:18:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
453325,2024-03-25 15:19:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
424254,2024-03-25 15:20:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
435337,2024-03-25 15:22:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,will pay within 31st march,FA24AND
425377,2024-03-25 15:23:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
449858,2024-03-25 15:23:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
437774,2024-03-25 15:24:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
449029,2024-03-25 15:25:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
447177,2024-03-25 15:25:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
440704,2024-03-25 15:28:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
422423,2024-03-25 15:31:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
412041,2024-03-25 15:34:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
427484,2024-03-25 15:35:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
440065,2024-03-25 15:38:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,will pay within 31st march,FA24AND
431163,2024-03-25 15:44:00,Illinois Institute of Technology,Palak,Want to defer,to upcoming intake,FA24SIC
436537,2024-03-25 15:46:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
430766,2024-03-25 15:47:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
422335,2024-03-25 15:49:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
453419,2024-03-25 15:50:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
448328,2024-03-25 15:52:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
447996,2024-03-25 15:55:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
430168,2024-03-25 15:57:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
417480,2024-03-25 16:32:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
443080,2024-03-25 16:34:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
417992,2024-03-25 16:36:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
427746,2024-03-25 16:36:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
415762,2024-03-25 16:37:00,Illinois Institute of Technology,Rudra,Not interested to IIT,got admission to a different university,FA24AND
445992,2024-03-25 16:38:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
433183,2024-03-25 16:39:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
449695,2024-03-25 16:40:00,Illinois Institute of Technology,Palak,Reschedule,,FA24SIC
427644,2024-03-25 16:40:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
424700,2024-03-25 16:41:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
422640,2024-03-25 16:42:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
440920,2024-03-25 16:44:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
449118,2024-03-25 16:45:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
447787,2024-03-25 16:45:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
414298,2024-03-25 16:47:00,Illinois Institute of Technology,Rudra,Will confirm later,,FA24AND
350792,2024-03-25 16:50:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
426683,2024-03-25 16:51:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
384736,2024-03-25 16:52:00,Illinois Institute of Technology,Palak,Not connected,going to other university,FA24SIC
432819,2024-03-25 17:07:00,Illinois Institute of Technology,Palak,Completed application,,FA24SIC
432819,2024-03-25 17:09:00,Illinois Institute of Technology,Palak,Completed application,,FA24SIC
427157,2024-03-25 17:12:00,Illinois Institute of Technology,Palak,Not interested to IIT,,FA24SIC
405300,2024-03-25 17:24:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
445742,2024-03-25 17:26:00,Illinois Institute of Technology,Palak,Completed application,already mailed,FA24SIC
436311,2024-03-25 17:32:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
422199,2024-03-25 17:32:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
437083,2024-03-25 17:33:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
433216,2024-03-25 17:34:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,will pay within 31st march,FA24AND
427249,2024-03-25 17:35:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
427196,2024-03-25 17:36:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
436438,2024-03-25 17:37:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
445549,2024-03-25 17:38:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
446792,2024-03-25 17:39:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
427464,2024-03-25 17:40:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
439049,2024-03-25 17:41:00,Illinois Institute of Technology,Rudra,Already paid the deposit,,FA24AND
422090,2024-03-25 17:42:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
448709,2024-03-25 17:44:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
428460,2024-03-25 17:45:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
409851,2024-03-25 17:47:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
421655,2024-03-25 17:48:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,will pay within 31st march,FA24AND
440072,2024-03-25 17:51:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
418567,2024-03-25 17:54:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,"he got the conditional admit offer, he want to be excluded from the on arrival English exam, if that is possible he is ready to pay the deposit.",FA24AND
424683,2024-03-25 17:56:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
451160,2024-03-25 17:56:00,Illinois Institute of Technology,Palak,Completed application,,FA24SIC
383697,2024-03-25 17:57:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
435526,2024-03-25 17:58:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
447752,2024-03-25 17:58:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
440387,2024-03-25 17:59:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,will pay within 31st march,FA24AND
405300,2024-03-25 18:00:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
433388,2024-03-25 18:00:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
435293,2024-03-25 18:00:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
428721,2024-03-25 18:01:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,will pay within 31st march,FA24AND
439270,2024-03-25 18:02:00,Illinois Institute of Technology,Palak,Reschedule,,FA24SIC
429639,2024-03-25 18:03:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
413468,2024-03-25 18:04:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
410327,2024-03-25 18:04:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
432568,2024-03-25 18:05:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
430283,2024-03-25 18:05:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
442290,2024-03-25 18:06:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
424492,2024-03-25 18:07:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
432507,2024-03-25 18:07:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
425379,2024-03-25 18:08:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
451760,2024-03-25 18:09:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
442344,2024-03-25 18:10:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
437196,2024-03-25 18:10:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
437693,2024-03-25 18:11:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
436472,2024-03-25 18:12:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
430627,2024-03-25 18:12:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
449873,2024-03-25 18:13:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
423581,2024-03-25 18:14:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
440157,2024-03-25 18:15:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,will pay within 31st march,FA24AND
440813,2024-03-25 18:18:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
449849,2024-03-25 18:25:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
433776,2024-03-25 18:26:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
433263,2024-03-25 18:29:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
449695,2024-03-25 18:49:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
422135,2024-03-25 18:52:00,Illinois Institute of Technology,Palak,Completed application,,FA24SIC
409525,2024-03-25 18:54:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
449370,2024-03-25 18:57:00,Illinois Institute of Technology,Palak,Completed application,,FA24SIC
431602,2024-03-25 18:59:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
446135,2024-03-25 19:02:00,Illinois Institute of Technology,Palak,Completed application,mailed the document,FA24SIC
453775,2024-03-25 19:05:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
447018,2024-03-25 19:07:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
449679,2024-03-25 19:10:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
447468,2024-03-25 19:14:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
443052,2024-03-25 19:16:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
450730,2024-03-25 19:17:00,Illinois Institute of Technology,Palak,Completed application,,FA24SIC
427412,2024-03-25 19:21:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
445400,2024-03-25 19:22:00,Illinois Institute of Technology,Palak,Disconnected,,FA24SIC
450720,2024-03-25 19:23:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
447827,2024-03-25 19:25:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
434917,2024-03-25 19:27:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
428223,2024-03-25 19:38:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
449147,2024-03-25 19:40:00,Illinois Institute of Technology,Palak,Will Submit the docx,,FA24SIC
412905,2024-03-25 19:44:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
450208,2024-03-25 19:47:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
446993,2024-03-25 19:50:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
405834,2024-03-25 19:55:00,Illinois Institute of Technology,Palak,Disconnected,,FA24SIC
426649,2024-03-25 19:58:00,Illinois Institute of Technology,Palak,Not interested to IIT,going to other university,FA24SIC
450703,2024-03-25 20:02:00,Illinois Institute of Technology,Palak,Completed application,mailed the documents,FA24SIC
429354,2024-03-25 20:10:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
447707,2024-03-25 20:12:00,Illinois Institute of Technology,Palak,Not connected,,FA24SIC
405300,2024-03-26 10:12:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24SIC
435635,2024-03-26 10:16:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
427663,2024-03-26 10:17:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,will pay within 31st march,FA24AND
427840,2024-03-26 10:23:00,Illinois Institute of Technology,Prajwal,Will Submit the docx,,FA24SIC
421060,2024-03-26 10:34:00,Illinois Institute of Technology,Prajwal,Completed application,somehow he was not able to upload the docx in his portal so he already mailed us on our ID,FA24SIC
439270,2024-03-26 10:36:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24SIC
429384,2024-03-26 10:36:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
442500,2024-03-26 10:39:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
447474,2024-03-26 10:41:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,will pay within 31st march,FA24AND
424704,2024-03-26 10:41:00,Illinois Institute of Technology,Prajwal,Not interested to IIT,she is not ready to give TOEFL or IELTS scores.,FA24SIC
433114,2024-03-26 10:42:00,Illinois Institute of Technology,Rudra,Ready to pay the deposit,will pay within 31st march,FA24AND
434108,2024-03-26 10:44:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
434681,2024-03-26 10:46:00,Illinois Institute of Technology,Prajwal,Completed application,already submitted the required documents and also she is receiving the mails regarding college transcripts and she replied on that but she got no response as such.,FA24SIC
442095,2024-03-26 10:52:00,Illinois Institute of Technology,Rudra,Already paid the deposit,,FA24AND
449857,2024-03-26 10:53:00,Illinois Institute of Technology,Prajwal,Will Submit the docx,she will take a official letter from college stating that she is still pursuing the degree and she will be provided with 6th sem marksheet soon.,FA24SIC
439962,2024-03-26 10:55:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
408720,2024-03-26 10:56:00,Illinois Institute of Technology,Rudra,Will confirm later,will decide within 31st march,FA24AND
451977,2024-03-26 10:56:00,Illinois Institute of Technology,Prajwal,Not interested to IIT,already applied in another university,FA24SIC
426693,2024-03-26 10:57:00,Illinois Institute of Technology,Rudra,Not connected,,FA24AND
433379,2024-03-26 11:01:00,Illinois Institute of Technology,Rudra,Disconnected,,FA24AND
432525,2024-03-26 11:01:00,Illinois Institute of Technology,Prajwal,Not interested to IIT,as he uploaded the documents but still he was getting mails regarding incomplete documents so he replied on that still no response so now he already got admitted in UYUC and now not interested in IIT.,FA24SIC
427186,2024-03-26 11:03:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24SIC
425341,2024-03-26 11:05:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24SIC
449689,2024-03-26 11:08:00,Illinois Institute of Technology,Prajwal,Will Submit the docx,,FA24SIC
450527,2024-03-26 11:12:00,Illinois Institute of Technology,Prajwal,Completed application,already submitted the required documents twice.,FA24SIC
447007,2024-03-26 11:19:00,Illinois Institute of Technology,Prajwal,Completed application,already submitted the required documents.,FA24SIC
918357000000,2024-03-26 11:19:00,Illinois Institute of Technology,Rudra,Disconnected,,FA24AND
442307,2024-03-26 11:20:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24SIC
431610,2024-03-26 11:24:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24SIC
440168,2024-03-26 11:28:00,Illinois Institute of Technology,Prajwal,Completed application,already submitted all the required documents on mail.0000440168,FA24SIC
